DATAFLOW,LAST UPDATE,freq,currency,prod_ani,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12200000,SK,2013,7.57,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12200000,SK,2014,7.04,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12200000,SK,2015,7.29,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12200000,SK,2016,7.57,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12200000,SK,2017,8.64,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12200000,SK,2018,7.79,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12200000,SK,2019,7.20,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12200000,SK,2020,7.90,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12200000,SK,2021,8.07,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12200000,SK,2022,10.78,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12200000,UK,2000,3.81,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12200000,UK,2001,4.07,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12200000,UK,2002,4.25,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12200000,UK,2003,4.83,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12200000,UK,2004,4.97,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12200000,UK,2005,4.28,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12200000,UK,2006,4.64,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12200000,UK,2007,5.19,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12200000,UK,2008,2.73,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12200000,UK,2009,5.11,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12200000,UK,2010,2.56,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12200000,UK,2011,2.59,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12200000,UK,2012,3.71,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12200000,UK,2013,3.64,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12200000,UK,2014,7.01,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12200000,UK,2015,7.37,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12200000,UK,2016,5.54,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12200000,UK,2017,5.10,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12200000,UK,2018,4.91,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12200000,UK,2019,5.09,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,AT,2000,65.13,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,AT,2001,57.59,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,AT,2002,50.04,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,AT,2003,42.50,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,AT,2004,49.19,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,AT,2005,51.00,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,AT,2006,52.00,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,AT,2007,54.00,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,AT,2008,54.00,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,AT,2009,58.00,p
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,AT,2010,50.00,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,AT,2011,50.00,p
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,AT,2012,58,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,AT,2013,60,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,AT,2014,62.00,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,AT,2015,62.00,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,AT,2016,63.00,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,AT,2017,63.00,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,AT,2018,63.00,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,AT,2019,57.00,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,AT,2020,64.00,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,AT,2021,55.00,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,AT,2022,55.00,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,BE,2014,,z
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,BE,2015,,z
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,BG,2000,48.99,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,BG,2001,51.33,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,BG,2002,55.92,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,BG,2003,61.06,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,BG,2004,52.73,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,BG,2005,50.11,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,BG,2006,44.99,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,BG,2007,43.46,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,BG,2008,42.44,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,BG,2009,42.44,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,BG,2010,40.90,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,BG,2011,46.53,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,BG,2012,55.22,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,BG,2013,56.75,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,BG,2014,32.21,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,BG,2015,55.22,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,BG,2016,45.31,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,BG,2017,41.42,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,BG,2018,36.97,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,BG,2019,36.81,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,BG,2020,21.47,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,CY,2009,29.40,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,CY,2014,22.00,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,CY,2015,21.00,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,CY,2016,22.00,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,CY,2017,21.42,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,CY,2018,15.19,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,CY,2019,15.99,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,CY,2020,15.34,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,CZ,2012,,z
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,CZ,2013,,z
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,CZ,2014,,z
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,CZ,2015,,z
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,DE,2006,675.00,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,DE,2007,675.00,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,DE,2008,675.00,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,DE,2015,61.40,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,DE,2016,56.20,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,DE,2017,44.90,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,DE,2018,40.10,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,DE,2019,37.90,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,DE,2020,22.80,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,DE,2021,22.80,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,DE,2022,21.60,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,EL,2000,30.37,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,EL,2001,37.05,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,EL,2002,46.15,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,EL,2003,45.07,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,EL,2004,50.30,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,EL,2005,47.28,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,EL,2006,42.80,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,EL,2007,42.35,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,EL,2008,38.45,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,EL,2009,31.18,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,EL,2010,26.93,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,EL,2011,32.46,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,EL,2012,36.95,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,EL,2013,44.31,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,EL,2014,40.07,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,EL,2015,44.46,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,EL,2016,41.77,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,EL,2017,33.70,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,EL,2018,34.89,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,EL,2019,35.91,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,EL,2020,25.12,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,EL,2021,27.05,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,EL,2022,29.69,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,ES,2000,26.36,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,ES,2001,26.36,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,ES,2002,29.38,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,ES,2003,36.13,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,ES,2004,36.19,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,ES,2005,27.11,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,ES,2006,28.78,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,ES,2007,33.83,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,ES,2008,34.05,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,ES,2009,28.05,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,ES,2010,48.73,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,ES,2011,84.71,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,ES,2012,71.34,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,ES,2013,66.65,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,ES,2014,68.66,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,ES,2015,71.94,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,ES,2016,75.60,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,ES,2017,72.34,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,ES,2018,72.34,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,ES,2019,95.10,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,ES,2020,58.00,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,ES,2021,37.59,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,ES,2022,40.98,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,HU,2000,31.65,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,HU,2001,47.18,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,HU,2002,44.17,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,HU,2003,60.43,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,HU,2004,62.35,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,HU,2005,35.89,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,HU,2006,31.12,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,HU,2007,41.41,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,HU,2008,60.24,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,HU,2009,29.92,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,HU,2010,72.08,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,HU,2011,111.98,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,HU,2012,100.54,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,HU,2013,62.60,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,HU,2014,65.32,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,HU,2015,100.28,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,HU,2016,120.55,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,HU,2017,71.41,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,HU,2018,102.67,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,HU,2019,82.17,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,HU,2020,24.56,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,HU,2021,19.94,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,HU,2022,23.49,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,IE,2011,113.13,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,IE,2012,88.53,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,IE,2013,98.09,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,IE,2014,107.40,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,IE,2015,125.54,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,IE,2016,85.26,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,IE,2017,54.58,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,IE,2018,53.22,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,IE,2019,44.53,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,IE,2020,15.43,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,IE,2021,17.63,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,IE,2022,17.42,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,LU,2014,,z
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,LU,2015,,z
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,LV,2000,91.04,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,LV,2001,144.71,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,LV,2002,124.42,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,LV,2003,106.96,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,LV,2004,129.69,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,LV,2005,129.01,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,LV,2006,138.95,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,LV,2007,122.91,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,LV,2008,113.49,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,LV,2009,134.42,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,LV,2010,145.80,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,LV,2011,105.59,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,LV,2012,64.38,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,LV,2013,79.80,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,LV,2014,78.50,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,LV,2015,83.95,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,LV,2016,52.69,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,LV,2017,82.03,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,LV,2018,89.77,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,LV,2019,82.18,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,LV,2020,78.17,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,LV,2021,74.30,p
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,LV,2022,75.13,p
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,NL,2000,0.73,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,NL,2001,0.77,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,NL,2002,0.70,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,NL,2003,0.61,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,NL,2004,0.70,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,PL,2000,59.63,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,PL,2001,57.73,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,PL,2002,58.85,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,PL,2003,60.69,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,PL,2004,68.48,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,PL,2005,86.75,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,PL,2006,60.32,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,PL,2007,59.73,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,PL,2008,66.91,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,PL,2009,50.14,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,PL,2010,108.39,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,PL,2011,48.29,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,PL,2012,73.84,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,PL,2013,96.01,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,PL,2014,66.92,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,PL,2015,61.18,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,PL,2016,73.57,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,PL,2017,75.64,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,PL,2018,74.15,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,PL,2019,71.90,p
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,PL,2020,58.07,p
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,PL,2021,32.42,p
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,PL,2022,31.37,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,PT,2000,42.22,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,PT,2001,46.82,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,PT,2002,54.90,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,PT,2003,54.88,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,PT,2004,61.11,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,PT,2005,57.09,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,PT,2006,54.52,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,PT,2007,64.55,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,PT,2008,93.25,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,PT,2009,43.73,
ESTAT:APRI_AP_ANOUTA(1.0),03/08/23 11:00:00,A,EUR,12910000,PT,2010,85.25,
