DATAFLOW,LAST UPDATE,freq,currency,prod_apr,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,DEW,1993,967.27,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,DEW,1994,1025.19,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,DEW,1995,951.57,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,DEW,1996,883.98,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,DEW,1997,799.74,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,DEW,1998,795.78,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,DEW,1999,384.55,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,DK,1973,535.19,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,DK,1974,523.61,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,DK,1975,583.07,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,DK,1976,655.75,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,DK,1977,681.92,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,DK,1978,777.84,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,DK,1979,781.78,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,DK,1980,756.32,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,DK,1981,771.97,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,DK,1982,787.43,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,DK,1983,814.32,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,DK,1984,820.60,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,DK,1985,875.20,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,DK,1986,911.58,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,DK,1987,865.60,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,DK,1988,904.23,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,DK,1989,949.28,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,DK,1990,1033.03,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,DK,1991,865.77,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,DK,1992,862.05,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,DK,1993,984.91,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,DK,1994,1091.57,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,DK,1995,1055.13,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,DK,1996,912.58,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,DK,1997,863.89,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,DK,1998,900.62,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,DK,1999,902.43,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,DK,2000,914.03,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,DK,2001,824.47,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,DK,2002,889.01,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,DK,2003,921.09,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,DK,2004,833.86,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,DK,2005,940.66,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,ES,1975,438.70,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,ES,1976,565.77,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,ES,1977,564.69,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,ES,1978,606.49,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,ES,1979,744.26,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,ES,1980,676.82,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,ES,1981,737.57,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,ES,1982,766.47,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,ES,1983,663.77,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,ES,1984,774.03,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,ES,1985,910.27,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,ES,1986,981.54,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,ES,1987,926.40,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,ES,1988,1028.42,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,ES,1989,1293.06,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,ES,1990,1145.77,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,ES,1991,1102.19,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,ES,1992,1009.36,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,ES,1993,997.48,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,ES,1994,1201.77,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,ES,1995,1237.15,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,ES,1996,1324.90,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,ES,1997,1156.12,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,ES,1998,1217.74,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,ES,1999,1204.52,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,ES,2000,1055.34,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,ES,2001,1136.77,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,ES,2002,1194.50,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,ES,2003,1046.46,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,ES,2004,867.10,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,ES,2005,928.96,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,HU,1999,284.76,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,HU,2000,283.36,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,HU,2001,297.62,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,HU,2002,352.19,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,HU,2003,294.05,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,HU,2004,270.22,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,HU,2005,297.66,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,IT,1971,524.52,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,IT,1972,678.24,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,IT,1973,650.21,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,IT,1974,638.97,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,IT,1975,752.29,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,IT,1976,820.02,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,IT,1977,904.03,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,IT,1978,902.25,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,IT,1979,944.23,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,IT,1980,984.55,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,IT,1981,1076.32,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,IT,1982,1189.77,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,IT,1983,1186.79,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,IT,1984,1133.53,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,IT,1985,1035.92,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,IT,1986,963.80,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,IT,1987,942.09,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,IT,1988,1246.20,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,IT,1989,1559.95,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,IT,1990,1416.74,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,IT,1991,1106.05,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,IT,1992,1043.29,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,IT,1993,1223.14,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,IT,1994,1210.80,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,IT,1995,1404.44,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,IT,1996,1414.44,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,IT,1997,1243.97,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,IT,1998,1279.81,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,IT,1999,1071.65,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,MT,1999,1174.26,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,NL,1971,378.67,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,NL,1972,504.73,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,NL,1973,562.34,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,NL,1974,514.97,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,NL,1975,570.03,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,NL,1976,643.96,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,NL,1977,730.33,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,NL,1978,806.80,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,NL,1979,840.74,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,NL,1980,808.25,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,NL,1981,848.25,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,NL,1982,957.19,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,NL,1983,974.70,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,NL,1984,823.51,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,NL,1985,858.62,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,NL,1986,844.68,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,NL,1987,932.23,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,NL,1988,978.67,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,NL,1989,1014.02,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,NL,1990,917.34,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,PT,1980,776.40,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,PT,1981,846.78,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,PT,1982,935.82,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,PT,1983,1003.15,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,PT,1984,1037.34,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,PT,1985,1074.84,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,PT,1986,972.20,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,PT,1987,885.52,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,PT,1988,882.05,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,PT,1989,1112.95,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,PT,1990,585.28,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,PT,1991,548.67,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,PT,1992,566.64,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,PT,1993,583.96,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,PT,1994,594.22,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,PT,1995,550.73,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,PT,1996,485.28,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,PT,1997,493.48,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,PT,1998,495.80,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,PT,1999,518.75,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,PT,2000,468.87,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,PT,2001,513.76,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,PT,2002,544.20,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,PT,2003,539.07,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,PT,2005,508.72,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,RO,1995,175.86,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,RO,1996,176.44,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,RO,1997,184.58,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,RO,1998,303.68,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,RO,1999,173.48,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,RO,2000,170.02,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,RO,2001,322.22,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,RO,2002,304.28,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,RO,2003,187.98,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,RO,2004,229.50,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,RO,2005,302.55,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,UK,1971,286.06,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,UK,1972,373.99,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,UK,1973,376.45,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,UK,1974,286.39,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,UK,1975,322.13,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,UK,1976,417.52,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,UK,1977,455.47,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,UK,1978,586.96,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,UK,1979,619.24,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,UK,1980,721.53,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,UK,1981,866.63,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,UK,1982,973.62,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,UK,1983,936.98,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,UK,1984,798.73,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,UK,1985,829.88,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,UK,1986,706.69,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,UK,1987,657.28,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,UK,1988,879.24,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,UK,1989,928.11,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,UK,1990,870.70,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,UK,1991,858.27,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,UK,1992,1003.97,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,UK,1993,1241.45,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,UK,1994,1036.78,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,UK,1995,886.53,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,UK,1996,825.20,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,UK,1997,844.76,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,UK,1998,854.47,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,UK,1999,764.73,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,UK,2000,796.60,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,UK,2001,977.05,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,UK,2002,939.00,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,UK,2003,965.38,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,UK,2004,898.23,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4235,UK,2005,873.74,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4412,AT,1974,91.74,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4412,AT,1975,91.96,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4412,AT,1976,96.84,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4412,AT,1977,101.51,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4412,AT,1978,114.03,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4412,AT,1979,96.95,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4412,AT,1980,109.51,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4412,AT,1981,125.06,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4412,AT,1982,119.48,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4412,AT,1983,129.25,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4412,AT,1984,136.42,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4412,AT,1985,124.03,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4412,AT,1986,137.01,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4412,AT,1987,141.65,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4412,AT,1988,129.24,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4412,AT,1989,139.78,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4412,AT,1990,145.80,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4412,AT,1991,148.75,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4412,AT,1992,152.93,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4412,AT,1993,144.43,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4412,AT,1994,146.35,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4412,AT,1995,121.09,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4412,AT,1996,129.06,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4412,AT,1997,135.37,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4412,AT,1998,95.48,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4412,AT,1999,89.52,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4412,AT,2000,112.18,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4412,AT,2001,134.80,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4412,AT,2002,106.78,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4412,AT,2003,99.00,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4412,AT,2004,111.00,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4412,AT,2005,114.02,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4412,BE,1971,64.38,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4412,BE,1972,73.01,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4412,BE,1973,94.83,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4412,BE,1974,81.68,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4412,BE,1975,97.06,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4412,BE,1976,110.55,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4412,BE,1977,117.75,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4412,BE,1978,112.25,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4412,BE,1979,114.65,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4412,BE,1980,115.15,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4412,BE,1981,126.84,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4412,BE,1982,139.23,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4412,BE,1983,131.52,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4412,BE,1984,138.53,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4412,BE,1985,143.19,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4412,BE,1986,133.50,
ESTAT:APRI_AP_HAOUTA(1.0),27/03/09 11:00:00,A,EUR,4412,BE,1987,119.42,
